HPSA Discipline Class,HPSA Geography Identification Number,HPSA Component Type Description,HPSA Name,HPSA ID,County Equivalent Name,Designation Type,HPSA Population Type,HPSA Status,HPSA Score
Primary Care,6073014400,Census Tract,MSSA 161g/Lemon Grove Northwest/National City East,1067612550,San Diego,High Needs Geographic HPSA,Geographic Population,Designated,6
Primary Care,6073022000,Census Tract,MSSA 161g/Lemon Grove Northwest/National City East,1067612550,San Diego,High Needs Geographic HPSA,Geographic Population,Designated,6
Primary Care,6075023001,Census Tract,ME-MSSA 162f/Bayview/Candlestick/Hunters Point/Portola,1067342743,San Francisco,HPSA Population,Medicaid Eligible Population HPSA,Designated,14
Primary Care,6075023003,Census Tract,ME-MSSA 162f/Bayview/Candlestick/Hunters Point/Portola,1067342743,San Francisco,HPSA Population,Medicaid Eligible Population HPSA,Designated,14
Primary Care,6075023102,Census Tract,ME-MSSA 162f/Bayview/Candlestick/Hunters Point/Portola,1067342743,San Francisco,HPSA Population,Medicaid Eligible Population HPSA,Designated,14
Primary Care,6075023103,Census Tract,ME-MSSA 162f/Bayview/Candlestick/Hunters Point/Portola,1067342743,San Francisco,HPSA Population,Medicaid Eligible Population HPSA,Designated,14
Primary Care,6075023200,Census Tract,ME-MSSA 162f/Bayview/Candlestick/Hunters Point/Portola,1067342743,San Francisco,HPSA Population,Medicaid Eligible Population HPSA,Designated,14
Primary Care,6075023300,Census Tract,ME-MSSA 162f/Bayview/Candlestick/Hunters Point/Portola,1067342743,San Francisco,HPSA Population,Medicaid Eligible Population HPSA,Designated,14
Primary Care,6075023400,Census Tract,ME-MSSA 162f/Bayview/Candlestick/Hunters Point/Portola,1067342743,San Francisco,HPSA Population,Medicaid Eligible Population HPSA,Designated,14
Primary Care,6075025600,Census Tract,ME-MSSA 162f/Bayview/Candlestick/Hunters Point/Portola,1067342743,San Francisco,HPSA Population,Medicaid Eligible Population HPSA,Designated,14
Primary Care,6075025701,Census Tract,ME-MSSA 162f/Bayview/Candlestick/Hunters Point/Portola,1067342743,San Francisco,HPSA Population,Medicaid Eligible Population HPSA,Designated,14
Primary Care,6075025702,Census Tract,ME-MSSA 162f/Bayview/Candlestick/Hunters Point/Portola,1067342743,San Francisco,HPSA Population,Medicaid Eligible Population HPSA,Designated,14
Primary Care,6075025800,Census Tract,ME-MSSA 162f/Bayview/Candlestick/Hunters Point/Portola,1067342743,San Francisco,HPSA Population,Medicaid Eligible Population HPSA,Designated,14
Primary Care,6075025900,Census Tract,ME-MSSA 162f/Bayview/Candlestick/Hunters Point/Portola,1067342743,San Francisco,HPSA Population,Medicaid Eligible Population HPSA,Designated,14
Primary Care,6075026401,Census Tract,ME-MSSA 162f/Bayview/Candlestick/Hunters Point/Portola,1067342743,San Francisco,HPSA Population,Medicaid Eligible Population HPSA,Designated,14
Primary Care,6075026402,Census Tract,ME-MSSA 162f/Bayview/Candlestick/Hunters Point/Portola,1067342743,San Francisco,HPSA Population,Medicaid Eligible Population HPSA,Designated,14
Primary Care,6075026403,Census Tract,ME-MSSA 162f/Bayview/Candlestick/Hunters Point/Portola,1067342743,San Francisco,HPSA Population,Medicaid Eligible Population HPSA,Designated,14
Primary Care,6075026404,Census Tract,ME-MSSA 162f/Bayview/Candlestick/Hunters Point/Portola,1067342743,San Francisco,HPSA Population,Medicaid Eligible Population HPSA,Designated,14
Primary Care,6075060502,Census Tract,ME-MSSA 162f/Bayview/Candlestick/Hunters Point/Portola,1067342743,San Francisco,HPSA Population,Medicaid Eligible Population HPSA,Designated,14
Primary Care,6075061000,Census Tract,ME-MSSA 162f/Bayview/Candlestick/Hunters Point/Portola,1067342743,San Francisco,HPSA Population,Medicaid Eligible Population HPSA,Designated,14
Primary Care,6075061200,Census Tract,ME-MSSA 162f/Bayview/Candlestick/Hunters Point/Portola,1067342743,San Francisco,HPSA Population,Medicaid Eligible Population HPSA,Designated,14
Primary Care,6075061400,Census Tract,ME-MSSA 162f/Bayview/Candlestick/Hunters Point/Portola,1067342743,San Francisco,HPSA Population,Medicaid Eligible Population HPSA,Designated,14
Primary Care,6075980501,Census Tract,ME-MSSA 162f/Bayview/Candlestick/Hunters Point/Portola,1067342743,San Francisco,HPSA Population,Medicaid Eligible Population HPSA,Designated,14
Primary Care,6075980600,Census Tract,ME-MSSA 162f/Bayview/Candlestick/Hunters Point/Portola,1067342743,San Francisco,HPSA Population,Medicaid Eligible Population HPSA,Designated,14
Primary Care,6075980900,Census Tract,ME-MSSA 162f/Bayview/Candlestick/Hunters Point/Portola,1067342743,San Francisco,HPSA Population,Medicaid Eligible Population HPSA,Designated,14
Primary Care,6077000100,Census Tract,MSSA 169b/Stockton South/Stockton Southeast,1065051535,San Joaquin,HPSA Population,Low Income Homeless Migrant Farmworker Population HPSA,Designated,14
Primary Care,6077000300,Census Tract,MSSA 169b/Stockton South/Stockton Southeast,1065051535,San Joaquin,HPSA Population,Low Income Homeless Migrant Farmworker Population HPSA,Designated,14
Primary Care,6077000401,Census Tract,MSSA 169b/Stockton South/Stockton Southeast,1065051535,San Joaquin,HPSA Population,Low Income Homeless Migrant Farmworker Population HPSA,Designated,14
Primary Care,6077000402,Census Tract,MSSA 169b/Stockton South/Stockton Southeast,1065051535,San Joaquin,HPSA Population,Low Income Homeless Migrant Farmworker Population HPSA,Designated,14
Primary Care,6077000500,Census Tract,MSSA 169b/Stockton South/Stockton Southeast,1065051535,San Joaquin,HPSA Population,Low Income Homeless Migrant Farmworker Population HPSA,Designated,14
Primary Care,6077000600,Census Tract,MSSA 169b/Stockton South/Stockton Southeast,1065051535,San Joaquin,HPSA Population,Low Income Homeless Migrant Farmworker Population HPSA,Designated,14
Primary Care,6077000700,Census Tract,MSSA 169b/Stockton South/Stockton Southeast,1065051535,San Joaquin,HPSA Population,Low Income Homeless Migrant Farmworker Population HPSA,Designated,14
Primary Care,6077000801,Census Tract,MSSA 169b/Stockton South/Stockton Southeast,1065051535,San Joaquin,HPSA Population,Low Income Homeless Migrant Farmworker Population HPSA,Designated,14
Primary Care,6077000900,Census Tract,MSSA 169b/Stockton South/Stockton Southeast,1065051535,San Joaquin,HPSA Population,Low Income Homeless Migrant Farmworker Population HPSA,Designated,14
Primary Care,6077001600,Census Tract,MSSA 169b/Stockton South/Stockton Southeast,1065051535,San Joaquin,HPSA Population,Low Income Homeless Migrant Farmworker Population HPSA,Designated,14
Primary Care,6077001700,Census Tract,MSSA 169b/Stockton South/Stockton Southeast,1065051535,San Joaquin,HPSA Population,Low Income Homeless Migrant Farmworker Population HPSA,Designated,14
Primary Care,6077001800,Census Tract,MSSA 169b/Stockton South/Stockton Southeast,1065051535,San Joaquin,HPSA Population,Low Income Homeless Migrant Farmworker Population HPSA,Designated,14
Primary Care,6077001900,Census Tract,MSSA 169b/Stockton South/Stockton Southeast,1065051535,San Joaquin,HPSA Population,Low Income Homeless Migrant Farmworker Population HPSA,Designated,14
Primary Care,6077002000,Census Tract,MSSA 169b/Stockton South/Stockton Southeast,1065051535,San Joaquin,HPSA Population,Low Income Homeless Migrant Farmworker Population HPSA,Designated,14
Primary Care,6077002100,Census Tract,MSSA 169b/Stockton South/Stockton Southeast,1065051535,San Joaquin,HPSA Population,Low Income Homeless Migrant Farmworker Population HPSA,Designated,14
Primary Care,6077002201,Census Tract,MSSA 169b/Stockton South/Stockton Southeast,1065051535,San Joaquin,HPSA Population,Low Income Homeless Migrant Farmworker Population HPSA,Designated,14
Primary Care,6077002202,Census Tract,MSSA 169b/Stockton South/Stockton Southeast,1065051535,San Joaquin,HPSA Population,Low Income Homeless Migrant Farmworker Population HPSA,Designated,14
Primary Care,6077002300,Census Tract,MSSA 169b/Stockton South/Stockton Southeast,1065051535,San Joaquin,HPSA Population,Low Income Homeless Migrant Farmworker Population HPSA,Designated,14
Primary Care,6077002401,Census Tract,MSSA 169b/Stockton South/Stockton Southeast,1065051535,San Joaquin,HPSA Population,Low Income Homeless Migrant Farmworker Population HPSA,Designated,14
Primary Care,6077002402,Census Tract,MSSA 169b/Stockton South/Stockton Southeast,1065051535,San Joaquin,HPSA Population,Low Income Homeless Migrant Farmworker Population HPSA,Designated,14
Primary Care,6077002503,Census Tract,MSSA 169b/Stockton South/Stockton Southeast,1065051535,San Joaquin,HPSA Population,Low Income Homeless Migrant Farmworker Population HPSA,Designated,14
Primary Care,6077002504,Census Tract,MSSA 169b/Stockton South/Stockton Southeast,1065051535,San Joaquin,HPSA Population,Low Income Homeless Migrant Farmworker Population HPSA,Designated,14
Primary Care,6077002701,Census Tract,MSSA 169b/Stockton South/Stockton Southeast,1065051535,San Joaquin,HPSA Population,Low Income Homeless Migrant Farmworker Population HPSA,Designated,14
Primary Care,6077002702,Census Tract,MSSA 169b/Stockton South/Stockton Southeast,1065051535,San Joaquin,HPSA Population,Low Income Homeless Migrant Farmworker Population HPSA,Designated,14
Primary Care,6077002800,Census Tract,MSSA 169b/Stockton South/Stockton Southeast,1065051535,San Joaquin,HPSA Population,Low Income Homeless Migrant Farmworker Population HPSA,Designated,14
Primary Care,6077003601,Census Tract,MSSA 169b/Stockton South/Stockton Southeast,1065051535,San Joaquin,HPSA Population,Low Income Homeless Migrant Farmworker Population HPSA,Designated,14
Primary Care,6077003602,Census Tract,MSSA 169b/Stockton South/Stockton Southeast,1065051535,San Joaquin,HPSA Population,Low Income Homeless Migrant Farmworker Population HPSA,Designated,14
Primary Care,6077003700,Census Tract,MSSA 169b/Stockton South/Stockton Southeast,1065051535,San Joaquin,HPSA Population,Low Income Homeless Migrant Farmworker Population HPSA,Designated,14
Primary Care,6077003801,Census Tract,MSSA 169b/Stockton South/Stockton Southeast,1065051535,San Joaquin,HPSA Population,Low Income Homeless Migrant Farmworker Population HPSA,Designated,14
Primary Care,6077003802,Census Tract,MSSA 169b/Stockton South/Stockton Southeast,1065051535,San Joaquin,HPSA Population,Low Income Homeless Migrant Farmworker Population HPSA,Designated,14
Primary Care,6077003803,Census Tract,MSSA 169b/Stockton South/Stockton Southeast,1065051535,San Joaquin,HPSA Population,Low Income Homeless Migrant Farmworker Population HPSA,Designated,14
Primary Care,6077003500,Census Tract,Low Income - MSSA 167/Lockeford,1066531980,San Joaquin,HPSA Population,Low Income Population HPSA,Designated,11
Primary Care,6077004600,Census Tract,Low Income - MSSA 167/Lockeford,1066531980,San Joaquin,HPSA Population,Low Income Population HPSA,Designated,11
Primary Care,6077004701,Census Tract,Low Income - MSSA 167/Lockeford,1066531980,San Joaquin,HPSA Population,Low Income Population HPSA,Designated,11
Primary Care,6077004703,Census Tract,Low Income - MSSA 167/Lockeford,1066531980,San Joaquin,HPSA Population,Low Income Population HPSA,Designated,11
Primary Care,6077004704,Census Tract,Low Income - MSSA 167/Lockeford,1066531980,San Joaquin,HPSA Population,Low Income Population HPSA,Designated,11
Primary Care,6077001300,Census Tract,LI-MSSA 169a/Stockton North Central,1068106658,San Joaquin,HPSA Population,Low Income Homeless Migrant Farmworker Population HPSA,Designated,10
Primary Care,6077001400,Census Tract,LI-MSSA 169a/Stockton North Central,1068106658,San Joaquin,HPSA Population,Low Income Homeless Migrant Farmworker Population HPSA,Designated,10
Primary Care,6077001500,Census Tract,LI-MSSA 169a/Stockton North Central,1068106658,San Joaquin,HPSA Population,Low Income Homeless Migrant Farmworker Population HPSA,Designated,10
Primary Care,6077003113,Census Tract,LI-MSSA 169a/Stockton North Central,1068106658,San Joaquin,HPSA Population,Low Income Homeless Migrant Farmworker Population HPSA,Designated,10
Primary Care,6077003208,Census Tract,LI-MSSA 169a/Stockton North Central,1068106658,San Joaquin,HPSA Population,Low Income Homeless Migrant Farmworker Population HPSA,Designated,10
Primary Care,6077003305,Census Tract,LI-MSSA 169a/Stockton North Central,1068106658,San Joaquin,HPSA Population,Low Income Homeless Migrant Farmworker Population HPSA,Designated,10
Primary Care,6077003306,Census Tract,LI-MSSA 169a/Stockton North Central,1068106658,San Joaquin,HPSA Population,Low Income Homeless Migrant Farmworker Population HPSA,Designated,10
Primary Care,6077003307,Census Tract,LI-MSSA 169a/Stockton North Central,1068106658,San Joaquin,HPSA Population,Low Income Homeless Migrant Farmworker Population HPSA,Designated,10
Primary Care,6077003308,Census Tract,LI-MSSA 169a/Stockton North Central,1068106658,San Joaquin,HPSA Population,Low Income Homeless Migrant Farmworker Population HPSA,Designated,10
Primary Care,6077003310,Census Tract,LI-MSSA 169a/Stockton North Central,1068106658,San Joaquin,HPSA Population,Low Income Homeless Migrant Farmworker Population HPSA,Designated,10
Primary Care,6077003311,Census Tract,LI-MSSA 169a/Stockton North Central,1068106658,San Joaquin,HPSA Population,Low Income Homeless Migrant Farmworker Population HPSA,Designated,10
Primary Care,6077003312,Census Tract,LI-MSSA 169a/Stockton North Central,1068106658,San Joaquin,HPSA Population,Low Income Homeless Migrant Farmworker Population HPSA,Designated,10
Primary Care,6077003313,Census Tract,LI-MSSA 169a/Stockton North Central,1068106658,San Joaquin,HPSA Population,Low Income Homeless Migrant Farmworker Population HPSA,Designated,10
Primary Care,6077003403,Census Tract,LI-MSSA 169a/Stockton North Central,1068106658,San Joaquin,HPSA Population,Low Income Homeless Migrant Farmworker Population HPSA,Designated,10
Primary Care,6077003404,Census Tract,LI-MSSA 169a/Stockton North Central,1068106658,San Joaquin,HPSA Population,Low Income Homeless Migrant Farmworker Population HPSA,Designated,10
Primary Care,6077003405,Census Tract,LI-MSSA 169a/Stockton North Central,1068106658,San Joaquin,HPSA Population,Low Income Homeless Migrant Farmworker Population HPSA,Designated,10
Primary Care,6077003406,Census Tract,LI-MSSA 169a/Stockton North Central,1068106658,San Joaquin,HPSA Population,Low Income Homeless Migrant Farmworker Population HPSA,Designated,10
Primary Care,6077003407,Census Tract,LI-MSSA 169a/Stockton North Central,1068106658,San Joaquin,HPSA Population,Low Income Homeless Migrant Farmworker Population HPSA,Designated,10
Primary Care,6077003409,Census Tract,LI-MSSA 169a/Stockton North Central,1068106658,San Joaquin,HPSA Population,Low Income Homeless Migrant Farmworker Population HPSA,Designated,10
Primary Care,6077003410,Census Tract,LI-MSSA 169a/Stockton North Central,1068106658,San Joaquin,HPSA Population,Low Income Homeless Migrant Farmworker Population HPSA,Designated,10
Primary Care,6081610201,Census Tract,LI-MFW-MSSA 176b/East Palo Alto,1066849879,San Mateo,HPSA Population,Low Income Migrant Farmworker Population HPSA,Designated,16
Primary Care,6081610203,Census Tract,LI-MFW-MSSA 176b/East Palo Alto,1066849879,San Mateo,HPSA Population,Low Income Migrant Farmworker Population HPSA,Designated,16
Primary Care,6081610302,Census Tract,LI-MFW-MSSA 176b/East Palo Alto,1066849879,San Mateo,HPSA Population,Low Income Migrant Farmworker Population HPSA,Designated,16
Primary Care,6081610400,Census Tract,LI-MFW-MSSA 176b/East Palo Alto,1066849879,San Mateo,HPSA Population,Low Income Migrant Farmworker Population HPSA,Designated,16
Primary Care,6081610500,Census Tract,LI-MFW-MSSA 176b/East Palo Alto,1066849879,San Mateo,HPSA Population,Low Income Migrant Farmworker Population HPSA,Designated,16
Primary Care,6081610601,Census Tract,LI-MFW-MSSA 176b/East Palo Alto,1066849879,San Mateo,HPSA Population,Low Income Migrant Farmworker Population HPSA,Designated,16
Primary Care,6081610602,Census Tract,LI-MFW-MSSA 176b/East Palo Alto,1066849879,San Mateo,HPSA Population,Low Income Migrant Farmworker Population HPSA,Designated,16
